CustomerId,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
15624188,1,2,33,7,? 0.00,2,1,1,"? 1,90,686.00",0,25-06-2016
15812191,1,1,33,4,"? 1,18,083.00",1,0,0,"? 94,440.00",0,08-09-2019
15636673,1,1,31,4,"? 1,19,267.00",1,1,1,"? 28,258.00",0,21-11-2018
15594898,1,1,43,4,? 0.00,1,1,1,"? 1,70,035.00",1,28-02-2019
15660211,3,1,35,5,"? 1,56,847.00",2,1,0,"? 31,824.00",0,05-04-2018
15773972,1,1,50,7,"? 1,37,104.00",1,1,0,"? 1,27,166.00",1,13-09-2016
15746726,3,1,31,3,"? 78,399.00",1,1,0,"? 44,937.00",0,26-09-2019
15712287,1,2,80,6,? 0.00,2,1,1,"? 1,88,603.00",0,15-10-2016
15702919,3,1,30,5,"? 63,669.00",1,1,0,"? 1,45,111.00",0,31-05-2018
15674398,1,1,38,5,? 0.00,2,0,0,"? 1,71,464.00",0,31-10-2017
15797960,3,2,59,4,"? 1,35,296.00",1,1,0,"? 1,82,823.00",0,03-07-2019
15631868,2,1,36,5,"? 1,53,804.00",1,1,1,"? 87,213.00",0,10-04-2018
15581539,2,1,37,5,? 0.00,2,0,0,"? 57,175.00",0,14-06-2018
15662736,1,1,49,4,"? 1,47,070.00",1,1,0,"? 1,20,541.00",1,21-09-2019
15666252,2,1,42,5,? 0.00,2,1,1,"? 28,714.00",0,25-03-2018
15677512,2,2,22,4,? 0.00,1,1,0,"? 85,426.00",0,29-06-2019
15626114,1,1,24,4,"? 95,742.00",1,1,0,"? 46,171.00",0,18-07-2019
15810834,2,2,57,4,"? 1,45,965.00",1,1,1,"? 64,448.00",0,06-09-2019
15678910,1,2,30,7,"? 1,41,442.00",1,1,1,"? 16,279.00",0,24-03-2016
15694408,1,1,40,5,"? 1,39,290.00",1,1,0,"? 1,82,855.00",1,06-07-2018
15585215,1,2,31,5,? 0.00,2,0,0,"? 50,405.00",0,29-04-2018
15682757,1,1,30,5,? 0.00,2,1,0,"? 1,07,640.00",0,06-02-2018
15736601,1,1,35,6,"? 1,44,429.00",1,1,0,"? 1,34,133.00",0,13-02-2017
15601848,1,1,35,5,? 0.00,2,1,0,"? 1,03,481.00",0,30-05-2018
15736008,1,2,46,6,"? 95,441.00",1,1,0,"? 1,08,761.00",1,03-05-2017
15669064,3,1,35,5,"? 1,44,849.00",1,1,1,"? 1,79,012.00",0,02-07-2018
15624528,3,1,26,5,"? 1,16,244.00",2,1,1,"? 95,145.00",0,24-12-2017
15598493,1,1,50,4,? 0.00,2,0,1,"? 72,143.00",0,01-12-2018
15601274,2,2,40,6,"? 1,46,502.00",1,1,0,"? 19,163.00",0,08-12-2016
15702669,3,1,44,3,"? 1,17,029.00",2,0,1,"? 1,44,680.00",0,22-11-2019
15728669,3,2,30,5,"? 1,12,014.00",1,1,0,"? 1,77,772.00",1,23-09-2017
15742668,2,2,37,7,"? 1,08,269.00",1,1,0,"? 5,598.00",0,15-02-2016
15697441,1,1,29,5,"? 1,82,124.00",1,1,0,"? 1,16,829.00",1,25-11-2017
15740476,3,2,32,6,"? 1,50,924.00",2,0,1,"? 1,74,653.00",0,20-03-2017
15648064,1,1,33,3,? 0.00,2,1,0,"? 2,011.00",0,22-11-2019
15636624,2,2,39,4,"? 1,65,272.00",1,1,0,"? 14,110.00",1,21-02-2019
15807923,3,2,39,3,"? 1,15,301.00",1,1,0,"? 43,527.00",1,02-12-2019
15745844,3,2,40,7,"? 1,29,502.00",2,0,1,"? 86,099.00",1,02-07-2016
15786170,1,1,31,6,"? 1,18,342.00",1,0,0,"? 1,61,574.00",0,04-03-2017
15681081,2,2,47,4,? 0.00,2,1,1,"? 38,970.00",0,27-11-2018
15684484,1,1,22,6,? 0.00,2,0,0,"? 1,27,587.00",0,30-11-2016
15785869,1,2,25,6,? 0.00,2,1,0,"? 30,380.00",0,27-06-2017
15763859,1,2,43,6,? 0.00,2,1,0,"? 90,909.00",0,12-08-2017
15658935,3,2,34,7,"? 1,06,937.00",2,1,0,"? 1,38,275.00",0,12-04-2016
15747358,3,1,59,7,"? 1,70,331.00",1,1,1,"? 32,172.00",0,21-06-2016
15735203,3,2,32,4,"? 1,14,511.00",1,1,1,"? 1,26,143.00",0,19-06-2019
15576256,1,1,39,7,? 0.00,2,1,1,"? 1,29,893.00",0,16-05-2016
15659420,2,1,32,5,"? 1,07,594.00",2,1,1,"? 1,02,417.00",0,07-11-2017
15593365,2,1,39,7,"? 81,273.00",1,1,1,"? 18,720.00",0,01-01-2016
15777352,2,2,32,7,"? 1,69,400.00",1,1,0,"? 61,936.00",0,29-08-2016
15812007,2,1,25,3,? 0.00,2,1,1,"? 78,359.00",0,18-12-2019
15625461,1,2,45,7,"? 1,87,842.00",2,1,1,"? 1,47,224.00",0,15-08-2016
15739438,1,1,30,5,? 0.00,2,1,0,"? 1,60,980.00",0,09-04-2018
15611759,2,2,57,3,"? 1,26,776.00",2,1,1,"? 1,32,298.00",0,12-12-2019
15661629,2,1,34,4,"? 1,26,436.00",1,1,0,"? 1,74,249.00",1,19-11-2018
15633950,1,1,41,5,"? 1,01,961.00",1,1,1,"? 1,23,547.00",0,30-12-2017
15592386,1,1,58,4,? 0.00,2,0,1,"? 32,790.00",0,07-09-2019
15803716,2,1,28,7,? 0.00,2,0,1,"? 1,81,544.00",0,21-03-2016
15696674,3,2,45,6,"? 1,50,843.00",1,0,1,"? 2,320.00",1,18-04-2017
15706365,1,2,50,4,"? 1,02,536.00",1,1,1,"? 1,89,543.00",0,19-07-2019
15745088,3,2,29,6,"? 99,028.00",2,1,0,"? 10,940.00",0,09-01-2017
15676715,1,1,68,7,? 0.00,2,1,1,"? 1,99,493.00",0,02-04-2016
15613085,2,2,33,3,? 0.00,1,1,1,"? 1,88,193.00",0,28-09-2019
15633537,3,2,42,6,"? 87,271.00",2,1,0,"? 1,72,573.00",0,31-03-2017
15594720,3,2,35,3,"? 1,02,743.00",2,1,1,"? 1,89,340.00",0,06-12-2019
15684042,3,1,34,5,"? 40,106.00",2,0,1,"? 53,512.00",0,28-09-2017
15583303,1,2,29,3,"? 1,52,265.00",1,1,0,"? 34,004.00",0,16-11-2019
15611579,2,1,42,4,"? 1,41,948.00",1,1,1,"? 10,598.00",0,01-08-2019
15774696,3,2,75,3,"? 1,06,308.00",2,0,1,"? 1,13,429.00",0,24-12-2019
15694506,3,1,31,5,"? 1,07,885.00",2,1,1,"? 1,83,488.00",0,05-09-2018
15688074,3,1,31,7,"? 1,25,014.00",1,1,1,"? 1,87,658.00",0,19-03-2016
15759537,3,1,35,4,"? 58,469.00",2,1,1,"? 1,72,459.00",0,03-09-2019
15758449,1,2,39,7,? 0.00,1,0,1,"? 21,016.00",0,07-08-2016
15583456,3,1,45,5,"? 1,17,232.00",3,1,1,"? 1,22,381.00",1,20-09-2018
15667871,2,1,35,5,"? 1,52,390.00",1,1,0,"? 1,28,124.00",0,11-02-2018
15677371,2,2,30,4,"? 34,014.00",1,1,0,"? 19,571.00",0,01-12-2018
15629677,2,2,39,4,? 0.00,3,0,0,"? 1,88,151.00",1,27-01-2019
15713578,1,2,50,7,? 0.00,2,1,1,"? 1,11,020.00",0,31-03-2016
15591509,1,1,36,6,"? 1,01,583.00",2,1,0,"? 1,23,775.00",0,12-06-2017
15568240,3,2,30,4,"? 77,169.00",2,0,1,"? 1,46,700.00",0,26-05-2019
15622993,3,1,28,5,"? 1,24,696.00",2,1,0,"? 1,45,251.00",0,17-04-2018
15689294,3,1,44,6,"? 1,05,935.00",1,1,0,"? 82,464.00",0,11-03-2017
15720910,1,2,66,4,? 0.00,1,1,1,"? 15,928.00",0,27-08-2019
15721181,2,1,46,6,? 0.00,2,1,0,"? 45,886.00",0,29-11-2016
15776433,2,1,62,6,? 0.00,2,1,1,"? 1,86,490.00",0,21-05-2017
15748936,2,2,45,4,? 0.00,2,0,1,"? 1,62,923.00",0,23-11-2018
15717225,1,2,21,4,"? 1,61,526.00",2,1,0,"? 9,263.00",0,30-12-2018
15685226,3,2,29,3,"? 1,47,199.00",1,1,1,"? 84,932.00",0,11-10-2019
15785611,3,1,38,5,"? 1,83,102.00",1,1,1,"? 71,557.00",0,18-06-2018
15573456,2,1,46,5,"? 1,27,209.00",2,1,0,"? 77,406.00",1,28-09-2017
15684548,2,1,38,4,? 0.00,2,0,0,? 417.00,1,20-12-2018
15620505,2,2,24,7,"? 97,379.00",1,1,1,"? 71,405.00",0,01-06-2016
15807432,3,2,37,6,"? 1,36,925.00",2,0,1,"? 1,53,400.00",0,10-12-2016
15584766,1,1,33,4,"? 54,504.00",1,1,1,? 371.00,0,01-12-2018
15612187,3,1,32,5,"? 1,55,727.00",1,1,0,"? 67,790.00",0,04-12-2017
15762218,1,2,39,6,? 0.00,2,0,1,"? 1,45,895.00",0,23-12-2016
15646372,1,2,66,4,"? 1,35,842.00",1,1,0,"? 1,83,841.00",1,06-11-2018
15690452,1,1,52,6,"? 63,350.00",1,1,0,"? 1,08,887.00",0,09-07-2017
15747795,3,2,38,6,"? 1,29,499.00",1,1,1,"? 1,54,071.00",0,01-09-2017
15781589,2,1,52,4,? 0.00,2,0,1,"? 1,79,292.00",0,08-06-2019
15732674,2,1,36,4,"? 70,438.00",2,0,1,"? 56,937.00",0,10-12-2018
15642291,1,1,23,4,? 0.00,2,1,1,"? 1,12,239.00",0,18-10-2018
15692761,1,1,36,7,? 0.00,1,1,0,"? 45,910.00",0,13-08-2016
15578045,2,2,49,5,"? 1,41,434.00",1,0,0,"? 1,73,779.00",1,06-09-2018
15745354,2,2,37,6,? 0.00,2,1,0,"? 1,25,696.00",0,31-07-2017
15701376,3,1,37,7,"? 1,52,958.00",2,1,1,"? 1,59,586.00",0,09-08-2016
15691625,3,2,41,3,"? 1,38,306.00",1,1,0,"? 1,06,761.00",0,13-12-2019
15566594,2,1,23,5,? 0.00,2,0,0,"? 1,29,590.00",0,12-04-2018
15760431,1,1,38,6,? 0.00,2,1,1,"? 80,007.00",0,08-09-2017
15686302,2,2,31,6,"? 1,24,329.00",1,1,1,"? 1,40,452.00",0,23-03-2017
15801559,3,2,41,6,"? 1,81,461.00",3,1,1,"? 1,87,929.00",1,28-03-2017
15810432,2,1,35,4,? 0.00,2,1,0,"? 1,67,155.00",0,04-11-2018
15809616,2,1,26,4,? 0.00,2,0,0,"? 1,91,421.00",0,04-07-2019
15720559,3,2,61,4,"? 1,10,368.00",1,0,0,"? 11,384.00",1,03-11-2018
15695632,1,2,39,6,"? 89,588.00",1,1,1,"? 94,898.00",0,10-11-2016
15659843,1,2,46,6,? 0.00,2,0,0,"? 1,06,782.00",0,15-12-2016
15615624,1,2,28,4,? 0.00,2,0,0,"? 1,59,509.00",0,16-09-2019
15810418,3,2,60,3,"? 1,15,925.00",1,1,0,"? 93,524.00",1,03-12-2019
15716186,1,2,38,7,? 0.00,2,1,0,"? 87,168.00",0,17-04-2016
15674551,3,1,40,7,"? 1,11,757.00",1,1,0,"? 8,128.00",1,21-03-2016
15622834,1,2,35,3,? 0.00,1,1,0,"? 1,25,518.00",0,24-09-2019
15566111,1,1,39,7,? 0.00,1,1,0,"? 48,964.00",0,26-01-2016
15784597,1,1,26,5,"? 1,62,924.00",1,1,0,"? 98,368.00",0,17-09-2018
15652883,3,1,39,6,"? 1,24,577.00",2,1,0,"? 1,48,585.00",0,19-09-2017
15806964,1,1,45,4,"? 80,794.00",1,1,1,"? 27,475.00",0,11-12-2018
15576313,3,2,40,5,"? 71,340.00",1,1,0,"? 76,192.00",0,24-12-2017
15806467,3,1,40,6,"? 99,283.00",1,0,0,"? 1,34,601.00",1,24-11-2016
15597602,3,1,57,7,"? 1,37,946.00",1,1,1,"? 72,468.00",1,08-04-2016
15743040,3,1,41,4,"? 1,27,893.00",2,0,1,"? 1,99,645.00",0,08-03-2019
15705521,3,2,33,5,"? 1,01,084.00",1,1,0,"? 42,750.00",0,25-05-2018
15595039,3,2,37,3,"? 1,14,754.00",1,1,0,"? 1,36,050.00",1,04-12-2019
15799384,1,1,33,4,? 0.00,1,0,0,"? 73,564.00",0,04-05-2019
15581197,1,2,51,5,"? 99,287.00",1,0,1,"? 85,579.00",0,30-09-2017
15693737,3,2,30,4,"? 79,871.00",2,1,0,"? 1,29,827.00",0,30-06-2019
15624623,1,1,35,4,"? 1,04,089.00",2,0,0,"? 1,19,666.00",0,21-10-2018
15783501,1,2,38,5,"? 1,68,190.00",2,1,0,"? 68,052.00",0,27-08-2018
15690134,3,2,42,3,"? 85,679.00",1,1,1,"? 1,64,105.00",0,25-11-2019
15782735,1,2,35,5,? 0.00,1,0,0,"? 80,190.00",0,01-08-2018
15611088,1,2,31,5,? 0.00,2,1,0,"? 84,127.00",0,06-11-2017
15672145,1,2,34,6,"? 1,21,552.00",2,1,1,"? 70,179.00",0,12-06-2017
15732628,1,1,46,5,"? 1,22,220.00",1,1,1,"? 1,18,024.00",0,04-08-2018
15787470,2,1,47,5,"? 1,16,528.00",1,0,0,"? 1,45,704.00",1,30-10-2017
15803406,1,2,26,4,"? 77,780.00",1,0,1,"? 1,83,049.00",0,17-12-2018
15730460,1,1,37,6,? 0.00,1,0,0,"? 1,20,907.00",0,25-11-2016
15644572,1,1,40,5,"? 1,25,832.00",1,1,1,"? 1,00,434.00",0,28-08-2018
15694860,1,2,38,5,"? 68,066.00",1,0,0,"? 1,38,777.00",1,13-11-2017
15658169,2,2,47,7,"? 1,27,299.00",2,1,0,"? 1,24,695.00",0,27-07-2016
15794396,3,2,38,4,"? 1,74,938.00",1,1,0,"? 40,084.00",0,01-04-2019
15785798,1,1,40,6,? 0.00,2,0,1,"? 1,19,232.00",0,02-05-2017
15710825,2,1,31,6,"? 1,10,071.00",1,0,0,"? 43,921.00",0,15-01-2017
15668444,2,2,44,4,"? 1,39,432.00",1,1,0,"? 62,223.00",0,17-11-2018
15726631,1,2,39,6,"? 1,27,358.00",1,0,1,"? 56,577.00",0,20-12-2016
15733797,1,1,36,5,? 0.00,2,1,0,"? 1,64,253.00",0,23-01-2018
15747960,1,1,33,5,? 0.00,1,1,1,"? 7,667.00",0,06-09-2018
15634632,1,1,38,5,? 0.00,2,1,0,"? 68,488.00",0,14-06-2018
15707362,3,1,43,7,"? 95,556.00",1,0,1,"? 1,99,274.00",1,30-08-2016
15662976,2,1,37,3,? 0.00,1,1,1,"? 1,86,062.00",0,02-12-2019
15732778,3,1,29,5,"? 1,11,682.00",2,1,1,"? 1,95,711.00",0,08-05-2018
15718443,1,1,39,6,? 0.00,2,1,0,"? 36,692.00",0,07-08-2017
15670039,2,2,25,3,"? 1,08,739.00",2,1,0,"? 1,06,921.00",0,12-12-2019
15773792,1,2,32,3,"? 1,33,950.00",1,1,1,"? 48,726.00",1,31-12-2019
15613786,2,1,26,4,? 0.00,2,1,1,"? 1,67,037.00",0,03-10-2018
15726032,1,1,33,4,"? 89,969.00",1,1,0,"? 68,777.00",0,04-07-2019
15663252,2,2,32,4,? 0.00,2,1,1,"? 18,925.00",0,25-08-2019
15593782,3,2,38,3,"? 1,30,879.00",3,1,0,"? 71,906.00",1,25-12-2019
15633283,1,1,35,5,? 0.00,2,1,0,"? 64,833.00",0,08-12-2017
15749167,1,1,35,5,? 0.00,2,1,1,"? 1,84,844.00",0,08-09-2018
15759298,2,1,27,5,"? 1,34,170.00",1,1,1,"? 1,76,730.00",0,18-11-2017
15683625,1,1,37,6,"? 1,49,762.00",1,1,0,"? 20,629.00",1,28-08-2017
15635367,1,1,26,6,"? 93,845.00",1,1,0,"? 28,415.00",0,02-12-2016
15681705,1,1,28,6,? 0.00,2,1,0,"? 77,231.00",0,03-01-2017
15603156,1,2,33,7,? 0.00,2,1,0,"? 1,02,751.00",0,11-06-2016
15591986,3,1,46,6,"? 1,41,078.00",1,0,0,"? 34,581.00",1,18-09-2017
15798888,3,2,31,6,"? 1,17,993.00",1,1,1,"? 1,83,599.00",0,09-06-2017
15809722,1,2,40,7,"? 1,00,812.00",2,1,0,"? 1,47,358.00",0,24-07-2016
15677538,1,1,38,6,? 0.00,1,1,1,"? 1,08,469.00",0,12-08-2017
15797736,1,1,29,5,"? 80,263.00",1,1,1,"? 20,613.00",0,01-06-2018
15695585,2,1,34,3,"? 1,56,479.00",1,0,1,"? 1,81,197.00",0,29-11-2019
15744398,1,2,23,3,? 0.00,2,1,0,"? 1,60,249.00",0,04-12-2019
15750658,1,1,37,6,? 0.00,3,0,0,"? 1,10,783.00",0,05-11-2016
15578186,3,1,37,3,"? 1,15,218.00",2,1,0,"? 1,44,995.00",0,28-11-2019
15676519,2,1,61,7,? 0.00,2,1,0,"? 1,50,228.00",1,14-09-2016
15637954,1,2,35,3,"? 1,55,471.00",1,1,1,"? 53,718.00",0,05-11-2019
15758639,1,1,37,3,? 0.00,2,1,0,"? 75,248.00",0,19-12-2019
15613772,1,1,39,6,"? 1,35,097.00",1,1,1,"? 14,353.00",1,30-06-2017
15731744,1,1,30,5,? 0.00,2,0,1,"? 1,30,487.00",0,17-03-2018
15807709,3,2,55,4,"? 1,80,075.00",1,1,1,"? 1,00,128.00",0,12-12-2018
15714689,2,1,29,7,"? 97,541.00",1,1,1,"? 1,96,356.00",0,15-09-2016
15699005,1,2,41,5,"? 1,56,067.00",1,1,1,"? 9,984.00",0,26-07-2018
15624170,1,2,38,4,"? 81,551.00",2,0,1,"? 1,18,975.00",0,13-02-2019
15725679,1,2,47,6,? 0.00,1,0,0,"? 1,94,998.00",1,26-03-2017
15585865,1,2,38,4,"? 1,70,062.00",2,0,0,"? 1,34,901.00",1,20-12-2018
15804256,3,1,36,6,"? 92,311.00",2,1,1,"? 72,925.00",0,04-09-2017
15662403,1,2,32,4,"? 1,69,089.00",2,1,0,"? 1,01,058.00",0,13-03-2019
15733616,1,1,40,3,"? 80,614.00",1,1,1,"? 1,42,839.00",0,07-11-2019
15591995,3,1,26,5,"? 1,21,582.00",2,1,1,"? 1,27,059.00",0,09-01-2018
15677020,1,2,58,5,? 0.00,1,0,1,"? 1,16,504.00",1,18-10-2017
15727688,2,1,32,4,? 0.00,2,1,1,"? 54,406.00",0,03-10-2018
15715941,1,1,54,4,? 0.00,2,1,1,"? 88,722.00",0,09-11-2018
15714485,1,1,60,6,"? 85,892.00",1,1,0,"? 74,135.00",1,20-04-2017
15730059,2,1,44,6,"? 77,637.00",2,1,1,"? 1,11,346.00",0,31-12-2016
15715527,2,2,41,6,? 0.00,1,0,0,"? 1,94,902.00",0,08-05-2017
15576623,1,1,31,5,? 0.00,2,1,0,"? 31,474.00",0,24-09-2017
15805565,3,1,30,6,"? 1,16,928.00",1,1,0,"? 21,198.00",0,07-11-2016
15677307,3,2,40,4,"? 1,37,327.00",1,1,0,"? 1,86,977.00",0,24-11-2018
15773890,1,1,22,4,? 0.00,2,1,1,"? 1,17,202.00",0,17-09-2019
15598883,2,2,37,3,? 0.00,2,1,1,"? 1,43,739.00",0,28-12-2019
15568506,3,2,31,5,"? 67,239.00",2,1,1,"? 1,61,811.00",0,14-04-2018
15761043,3,2,38,4,"? 86,570.00",2,1,0,"? 98,091.00",0,14-03-2019
15782236,2,1,34,4,? 0.00,2,0,0,"? 71,095.00",0,06-05-2019
15593601,1,1,34,3,"? 1,33,598.00",1,1,1,"? 13,107.00",0,26-09-2019
15682048,1,2,51,3,"? 1,36,189.00",1,1,1,"? 67,111.00",1,16-11-2019
15746902,2,1,38,6,? 0.00,2,1,0,"? 88,225.00",0,28-08-2017
15752081,1,2,56,4,? 0.00,3,0,1,"? 62,257.00",1,23-06-2019
15781307,3,1,37,6,"? 1,20,093.00",2,1,0,"? 1,35,926.00",0,18-03-2017
15775912,1,1,48,4,"? 1,01,238.00",2,0,1,"? 1,77,816.00",1,07-10-2018
15745417,1,1,58,4,"? 89,686.00",1,0,1,"? 1,26,471.00",0,17-05-2019
15671256,1,2,35,6,"? 2,11,774.00",1,1,0,"? 1,88,574.00",1,27-07-2017
15653547,1,1,56,4,"? 1,31,317.00",1,1,1,"? 1,19,175.00",0,04-01-2019
15595766,2,1,37,6,"? 93,723.00",2,1,1,"? 1,39,094.00",0,19-09-2017
15742358,3,1,32,7,"? 1,01,161.00",1,1,1,"? 1,15,917.00",0,02-08-2016
15763274,1,1,48,7,"? 1,20,321.00",1,0,0,"? 96,463.00",0,14-06-2016
15786063,1,2,31,6,? 0.00,2,1,1,"? 1,12,350.00",0,03-12-2016
15600258,1,1,43,3,? 0.00,2,1,1,"? 1,65,304.00",0,24-10-2019
15573318,1,1,26,4,? 0.00,2,1,0,"? 1,66,031.00",0,23-04-2019
15653849,3,2,48,7,"? 1,52,828.00",1,1,0,"? 38,412.00",1,14-06-2016
15694272,1,1,30,3,"? 64,098.00",1,1,1,"? 77,783.00",0,06-12-2019
15736112,2,2,57,3,"? 1,19,035.00",2,1,1,"? 29,872.00",0,15-10-2019
15749851,2,2,26,5,"? 1,35,220.00",1,0,1,"? 59,748.00",0,16-06-2018
15663478,1,1,32,4,"? 93,694.00",1,1,1,"? 79,919.00",0,31-12-2018
15592300,2,1,35,5,"? 59,409.00",1,1,0,"? 76,774.00",0,17-03-2018
15567832,1,2,40,4,"? 1,14,355.00",1,1,0,"? 54,019.00",0,06-12-2018
15776780,1,1,59,4,? 0.00,1,1,0,"? 70,650.00",1,23-09-2018
15592846,3,1,35,4,"? 1,28,174.00",2,1,0,"? 59,093.00",0,20-12-2018
15739803,2,1,34,3,? 0.00,2,1,0,"? 1,27,570.00",0,21-11-2019
15794142,3,2,62,6,"? 1,14,931.00",3,0,1,"? 18,261.00",1,19-06-2017
15762729,3,2,28,5,"? 1,11,071.00",1,1,0,"? 73,276.00",1,14-11-2017
15667896,1,1,37,5,"? 1,51,226.00",2,1,1,"? 1,36,129.00",0,27-09-2017
15626578,1,1,26,5,? 0.00,2,1,1,"? 1,53,238.00",0,22-12-2017
15776223,1,2,42,4,"? 64,740.00",1,1,1,"? 1,06,841.00",0,20-02-2019
15705953,2,1,51,4,"? 1,69,312.00",1,1,0,"? 1,09,078.00",1,15-05-2019
15802593,1,2,49,5,? 0.00,3,0,1,"? 87,822.00",1,14-10-2017
15615457,2,2,44,3,"? 1,12,652.00",2,1,0,"? 1,26,645.00",0,11-11-2019
15708916,1,1,38,3,? 0.00,2,1,0,"? 47,414.00",0,06-12-2019
15720187,3,2,30,7,"? 1,43,964.00",2,1,0,"? 41,880.00",0,25-08-2016
15595440,1,1,49,6,"? 1,22,451.00",2,1,1,"? 75,808.00",0,15-11-2016
15600651,1,1,24,3,? 0.00,3,1,1,"? 47,911.00",0,13-12-2019
15750141,3,2,36,4,"? 65,253.00",2,1,0,"? 28,738.00",0,19-09-2019
15657284,3,1,47,4,"? 1,06,902.00",1,1,1,"? 2,079.00",1,17-03-2019
15763063,2,2,25,4,"? 1,28,510.00",1,1,0,"? 1,21,562.00",0,15-04-2019
15709324,1,1,34,4,? 0.00,2,1,0,"? 55,004.00",0,30-06-2019
15711309,3,1,33,4,"? 1,29,835.00",1,1,0,"? 1,93,131.00",0,19-08-2019
15775318,2,2,51,4,"? 1,54,963.00",3,0,1,"? 1,91,932.00",1,11-01-2019
15705515,3,1,40,6,"? 1,38,242.00",2,1,0,"? 1,59,418.00",0,04-09-2017
15634844,3,1,41,6,"? 91,537.00",1,1,0,"? 1,91,469.00",1,11-04-2017
15717046,2,1,53,4,? 0.00,2,1,1,"? 38,914.00",0,28-02-2019
15571816,2,2,70,4,? 0.00,1,1,1,? 705.00,0,11-12-2018
15670080,3,2,29,7,"? 1,05,204.00",1,0,1,"? 1,38,490.00",0,02-04-2016
15800440,2,1,61,4,"? 1,52,969.00",1,0,1,"? 82,971.00",0,28-02-2019
15665678,2,1,36,5,"? 1,58,262.00",1,1,1,"? 76,745.00",0,26-09-2017
15665956,1,2,46,5,? 0.00,1,1,0,"? 71,245.00",1,09-09-2018
15788126,2,2,38,4,"? 1,21,021.00",1,1,1,"? 12,182.00",0,24-01-2019
15811773,1,1,36,7,? 0.00,2,1,1,"? 1,41,211.00",0,19-09-2016
15651674,2,2,54,5,? 0.00,1,0,0,"? 1,91,763.00",1,22-09-2018
15689614,2,2,63,6,"? 1,37,716.00",1,1,1,"? 37,939.00",0,04-12-2016
15795564,3,1,31,5,"? 1,21,192.00",2,1,1,"? 74,891.00",0,19-11-2017
15706647,1,1,31,5,? 0.00,3,1,1,"? 1,66,698.00",0,28-12-2017
15728505,1,1,44,7,"? 1,00,486.00",2,1,1,"? 62,679.00",0,06-06-2016
15730076,1,1,45,4,? 0.00,1,1,0,"? 67,740.00",1,14-11-2018
15622003,1,1,35,6,"? 92,567.00",2,1,0,"? 1,61,520.00",0,18-09-2017
15607312,2,2,49,4,? 0.00,2,1,1,"? 1,59,836.00",1,29-08-2019
15644753,2,1,40,4,"? 1,10,930.00",1,1,1,"? 30,877.00",0,06-11-2018
15653620,1,2,27,4,? 0.00,2,1,1,"? 14,858.00",0,17-07-2019
15761986,2,2,32,3,"? 1,38,902.00",1,1,0,"? 75,686.00",0,13-12-2019
15633922,1,1,30,7,"? 1,23,218.00",2,0,1,"? 1,44,183.00",0,12-05-2016
15734674,1,2,41,5,? 0.00,1,1,0,"? 65,171.00",0,21-09-2018
15658032,1,1,39,5,? 0.00,2,1,1,"? 82,527.00",0,20-03-2018
15692671,2,1,36,4,? 0.00,2,1,0,"? 1,69,161.00",0,29-06-2019
15737741,2,2,33,4,"? 1,08,432.00",2,0,1,"? 1,09,291.00",1,21-10-2018
15576352,2,2,57,4,? 0.00,2,0,1,"? 6,058.00",0,30-12-2018
15753719,3,2,30,5,"? 72,392.00",1,1,0,"? 77,077.00",0,10-02-2018
15803689,3,2,51,4,"? 1,19,742.00",2,0,0,"? 54,955.00",1,23-08-2019
15718057,1,2,51,4,"? 1,00,947.00",1,0,0,"? 1,79,615.00",1,01-12-2018
15722010,2,1,53,3,"? 1,70,492.00",1,1,0,"? 35,588.00",1,27-10-2019
15680998,1,1,44,5,? 0.00,1,1,1,"? 1,17,356.00",0,10-07-2018
15614782,1,1,36,5,? 0.00,1,1,0,"? 1,60,697.00",0,05-08-2018
15591047,2,2,47,4,"? 1,57,296.00",2,0,0,"? 1,47,278.00",1,09-11-2018
15788291,3,2,38,5,"? 1,44,606.00",1,1,1,"? 56,594.00",1,25-06-2018
15604044,1,1,38,5,"? 1,34,811.00",1,1,0,"? 1,300.00",0,24-11-2017
15679587,1,2,34,6,"? 1,15,897.00",1,1,1,"? 25,095.00",0,12-03-2017
15775153,2,1,32,4,"? 82,034.00",1,0,0,"? 1,46,326.00",0,03-10-2018
15603925,2,2,26,3,"? 1,74,318.00",2,0,1,"? 38,296.00",0,29-09-2019
15680970,3,2,41,3,"? 1,14,207.00",1,1,0,"? 1,64,062.00",0,06-11-2019
15697183,2,1,43,4,? 0.00,2,1,0,"? 1,07,811.00",0,18-06-2019
15567446,3,1,39,5,"? 1,11,574.00",1,1,1,"? 30,839.00",0,13-05-2018
15637476,3,2,57,7,"? 1,62,449.00",1,0,0,"? 9,222.00",1,15-07-2016
15714939,3,2,34,5,"? 1,48,250.00",1,0,1,"? 33,738.00",0,24-07-2018
15683503,1,2,43,7,? 0.00,3,0,1,"? 1,10,916.00",1,27-06-2016
15645569,2,2,26,3,"? 1,23,709.00",2,1,1,"? 1,69,655.00",0,30-11-2019
15782569,1,2,72,7,? 0.00,1,0,1,"? 69,829.00",0,20-08-2016
15592387,1,1,30,6,? 0.00,1,1,0,"? 54,927.00",1,27-05-2017
15609286,1,1,37,4,"? 1,50,526.00",1,1,1,"? 94,728.00",0,04-08-2019
15814035,1,1,29,4,? 0.00,1,1,1,"? 80,393.00",0,21-04-2019
